254 823000 2449
255 825449 3630
256 829079 2685
257 831764 6961
258 838725 2296
259 841021 3015
260 844036 4597
261 848633 2515
262 851148 2877
263 854025 1898
264 855923 1267
265 857190 4730
266 861920 1627
267 863547 996
268 864543 1595
269 866138 1793
270 867931 4602
271 872533 1666
272 874199 2678
273 876877 9342
274 886219 1870
275 888089 2627
276 890716 9083
277 899799 3544
278 903343 6151
279 909494 3362
280 912856 2949
281 915805 7875
282 923680 1727
283 925407 2194
284 927601 1640
285 929241 956
286 930197 2381
287 932578 1672
288 934250 1774
289 936024 15072
290 951096 7380
291 958476 3136
292 961612 1668
293 963280 1404
294 964684 7681
295 972365 1985
296 974350 2107
297 976457 1777
298 978234 1679
299 979913 2070
300 981983 1150
301 983133 8065
302 991198 11529
303 1002727 2027
304 1004754 3587
305 1008341 5149
306 1013490 5314
307 1018804 5142
308 1023946 6320
309 1030266 1013
310 1031279 7178
311 1038457 2923
312 1041380 9515
313 1050895 4199
314 1055094 6404
315 1061498 2865
316 1064363 1574
317 1065937 2901
318 1068838 3381
319 1072219 1752
320 1073971 5534
321 1079505 9052
322 1088557 167
323 1088724 2273
324 1090997 8400
325 1099397 6778
326 1106175 6440
327 1112615 3669
328 1116284 3362
329 1119646 2868
330 1122514 3394
331 1125908 450
332 1126358 2148
333 1128506 3906
335 1132412 2890
336 1135302 3559
337 1138861 2676
338 1141537 6541
339 1148078 9402
340 1157480 8419
341 1165899 10506
342 1176405 9673
343 1186078 10255
344 1196333 7937
345 1204270 5453
346 1209723 6223
348 1215946 3530
349 1219476 3969
351 1223445 1537
352 1224982 1642
353 1226624 3131
354 1229755 3493
357 1233248 5916
359 1239164 4573
360 1243737 3463
361 1247200 11583
362 1258783 5131
364 1263914 4785
365 1268699 1050
366 1269749 4146
367 1273895 3637
368 1277532 3422
371 1280954 4537
372 1285491 7965
373 1293456 2225
374 1295681 5517
375 1301198 4357
376 1305555 6511
377 1312066 4769
378 1316835 2147
379 1318982 2123
380 1321105 1473
381 1322578 3293
382 1325871 4575
383 1330446 4114
384 1334560 6215
385 1340775 8557
386 1349332 1833
387 1351165 5760
388 1356925 7254
389 1364179 1265
390 1365444 3400
391 1368844 4087
392 1372931 1606
393 1374537 7274
394 1381811 2734
395 1384545 10119
396 1394664 4272
397 1398936 5784
398 1404720 794
399 1405514 3736
400 1409250 1955
401 1411205 1987
402 1413192 3107
403 1416299 6310
404 1422609 974
405 1423583 6631
406 1430214 928
407 1431142 1138
408 1432280 779
409 1433059 6303
410 1439362 2835
411 1442197 5069
412 1447266 9060
413 1456326 7345
414 1463671 1822
415 1465493 5481
416 1470974 3591
417 1474565 1500
418 1476065 632
419 1476697 3275
420 1479972 9161
421 1489133 2870
422 1492003 2208
423 1494211 5705
424 1499916 1291
425 1501207 4403
426 1505610 683
427 1506293 2544
428 1508837 1529
429 1510366 1126
430 1511492 2508
431 1514000 4352
432 1518352 2917
433 1521269 5422
434 1526691 5856
435 1532547 4455
436 1537002 2752
437 1539754 2058
438 1541812 1060
439 1542872 798
440 1543670 2629
441 1546299 5773
442 1552072 938
443 1553010 1798
444 1554808 1725
445 1556533 7463
446 1563996 1197
447 1565193 2217
448 1567410 2422
449 1569832 1384
450 1571216 573
451 1571789 4994
452 1576783 6112
453 1582895 11614
454 1594509 1208
455 1595717 2333
456 1598050 1020
457 1599070 1255
458 1600325 2173
459 1602498 2811
460 1605309 5177
461 1610486 2431
462 1612917 3013
463 1615930 20070
464 1636000 2839
465 1638839 1603
466 1640442 2237
467 1642679 1754
468 1644433 1451
469 1645884 7341
470 1653225 4593
471 1657818 12581
472 1670399 2403
473 1672802 1813
474 1674615 1436
475 1676051 3099
476 1679150 1369
477 1680519 3871
478 1684390 1094
479 1685484 1121
480 1686605 1327
481 1687932 2376
482 1690308 1950
483 1692258 2351
484 1694609 3456
486 1698065 961
487 1699026 7310
488 1706336 5200
489 1711536 6560
490 1718096 4424
491 1722520 3689
492 1726209 2740
493 1728949 3952
494 1732901 5277
495 1738178 2835
496 1741013 1955
497 1742968 4733
498 1747701 1216
499 1748917 2552
500 1751469 1582
501 1753051 3070
502 1756121 1171
503 1757292 576
504 1757868 1562
505 1759430 1633
506 1761063 1559
507 1762622 8813
508 1771435 7776
509 1779211 4428
510 1783639 2919
511 1786558 602
512 1787160 7683
513 1794843 4041
514 1798884 12549
515 1811433 4923
516 1816356 2522
517 1818878 3898
519 1822776 6308
520 1829084 2619
521 1831703 297
522 1832000 2347
523 1834347 3854
524 1838201 2816
525 1841017 13559
526 1854576 7931
527 1862507 1908
528 1864415 2779
529 1867194 1930
530 1869124 1848
531 1870972 3469
532 1874441 2214
533 1876655 3056
534 1879711 1989
535 1881700 1827
536 1883527 2189
537 1885716 2935
538 1888651 2855
539 1891506 1929
544 1893435 2602
545 1896037 3319
546 1899356 2166
547 1901522 1909
548 1903431 1772
549 1905203 2084
550 1907287 4500
551 1911787 3896
552 1915683 3798
553 1919481 3005
554 1922486 2450
555 1924936 2565
556 1927501 2330
557 1929831 2371
559 1932202 312
560 1932514 5863
563 1938377 9952
564 1948329 2806
565 1951135 958
566 1952093 4423
567 1956516 7171
568 1963687 297
569 1963984 3197
570 1967181 2670
571 1969851 2377
572 1972228 2596
573 1974824 3567
574 1978391 4352
575 1982743 2609
576 1985352 4990
577 1990342 2748
578 1993090 8227
579 2001317 2751
580 2004068 6286
581 2010354 2445
582 2012799 1218
583 2014017 17839
584 2031856 9872
585 2041728 2959
586 2044687 3242
587 2047929 5886
588 2053815 3481
589 2057296 1940
590 2059236 3078
591 2062314 4493
592 2066807 4374
593 2071181 3718
594 2074899 2990
595 2077889 24574
596 2102463 11331
597 2113794 16323
598 2130117 3784
599 2133901 7388
600 2141289 1281
601 2142570 1059
602 2143629 9061
603 2152690 11250
604 2163940 9235
605 2173175 15990
606 2189165 8737
607 2197902 8429
608 2206331 7364
609 2213695 11275
610 2224970 19488
611 2244458 13538
612 2257996 5466
613 2263462 474
614 2263936 814
615 2264750 3178
616 2267928 7324
617 2275252 521
618 2275773 1519
619 2277292 3441
620 2280733 2085
621 2282818 9151
622 2291969 8005
623 2299974 8548
624 2308522 4673
625 2313195 2671
626 2315866 4065
627 2319931 5062
628 2324993 7134
629 2332127 3389
630 2335516 2816
631 2338332 661
632 2338993 1034
633 2340027 1622
634 2341649 6660
635 2348309 1330
636 2349639 11433
637 2361072 6330
638 2367402 4421
639 2371823 25788
640 2397611 3732
641 2401343 5125
642 2406468 8388
643 2414856 9755
644 2424611 4615
645 2429226 6355
646 2435581 9581
647 2445162 12829
648 2457991 4674
649 2462665 10942
650 2473607 6256
651 2479863 5093
652 2484956 1739
653 2486695 3798
654 2490493 4749
655 2495242 3692
656 2498934 10700
657 2509634 9898
658 2519532 6832
659 2526364 6093
660 2532457 6571
661 2539028 5789
663 2544817 3891
664 2548708 3487
665 2552195 3826
666 2556021 3316
667 2559337 12260
668 2571597 12827
669 2584424 4213
670 2588637 2845
671 2591482 5556
672 2597038 15902
673 2612940 4277
674 2617217 701
675 2617918 1186
676 2619104 4394
677 2623498 4368
678 2627866 2073
679 2629939 13022
680 2642961 6691
681 2649652 8818
682 2658470 7731
683 2666201 10682
685 2676883 6989
686 2683872 8932
687 2692804 2326
688 2695130 8148
689 2703278 8280
690 2711558 3881
691 2715439 5741
692 2721180 10252
693 2731432 2531
694 2733963 13728
696 2747691 513
697 2748204 1517
698 2749721 3072
699 2752793 2669
700 2755462 2737
702 2758199 2428
703 2760627 7154
704 2767781 1546
705 2769327 1137
706 2770464 1137
707 2771601 1129
715 2772730 1112
716 2773842 8072
717 2781914 5538
718 2787452 1312
719 2788764 1996
720 2790760 4747
721 2795507 6777
722 2802284 8178
723 2810462 3908
725 2814370 1236
726 2815606 8848
727 2824454 6008
728 2830462 2052
729 2832514 4447
730 2836961 1934
732 2838895 2392
733 2841287 1260
734 2842547 2913
735 2845460 2147
736 2847607 3004
737 2850611 930
738 2851541 3760
739 2855301 2586
740 2857887 1504
741 2859391 3399
742 2862790 1646
743 2864436 6364
744 2870800 2458
745 2873258 2145
746 2875403 5064
747 2880467 8560
748 2889027 5182
749 2894209 1080
751 2895289 1455
752 2896744 2458
753 2899202 2354
754 2901556 1812
755 2903368 3495
757 2906863 3919
758 2910782 3747
759 2914529 429
760 2914958 13379
761 2928337 9596
762 2937933 2454
763 2940387 2076
764 2942463 2424
765 2944887 2648
766 2947535 6375
767 2953910 7990
768 2961900 5222
769 2967122 5940
770 2973062 4552
771 2977614 2488
772 2980102 2476
773 2982578 7407
774 2989985 8504
775 2998489 5398
776 3003887 636
777 3004523 2787
778 3007310 3238
780 3010548 1770
781 3012318 1913
782 3014231 629
783 3014860 470
784 3015330 593
785 3015923 2565
786 3018488 2507
787 3020995 1910
788 3022905 5762
789 3028667 2025
790 3030692 3813
791 3034505 8126
792 3042631 4180
793 3046811 2376
794 3049187 1566
795 3050753 3001
796 3053754 1768
797 3055522 8299
798 3063821 1688
799 3065509 4312
800 3069821 5456
801 3075277 3012
802 3078289 2744
803 3081033 3737
804 3084770 2119
805 3086889 4003
806 3090892 13134
807 3104026 2510
808 3106536 1914
809 3108450 3618
810 3112068 3861
811 3115929 3871
812 3119800 1892
813 3121692 5434
814 3127126 6872
815 3133998 2504
816 3136502 4578
818 3141080 1499
819 3142579 2480
820 3145059 2669
821 3147728 810
822 3148538 5357
823 3153895 265
824 3154160 834
825 3154994 3573
826 3158567 5922
827 3164489 1234
828 3165723 1381
829 3167104 3683
830 3170787 4579
831 3175366 2383
832 3177749 2199
834 3179948 4057
836 3184005 2934
837 3186939 1136
838 3188075 1780
839 3189855 1999
840 3191854 3123
841 3194977 7140
842 3202117 8609
843 3210726 3963
844 3214689 3994
845 3218683 4624
846 3223307 3900
847 3227207 4627
848 3231834 1154
849 3232988 4213
850 3237201 2705
851 3239906 1713
853 3241619 4037
854 3245656 3873
855 3249529 2887
856 3252416 1287
857 3253703 3163
858 3256866 7688
859 3264554 19071
860 3283625 2194
861 3285819 3782
862 3289601 1644
863 3291245 4250
865 3295495 8851
866 3304346 3141
871 3307487 8708
872 3316195 5765
873 3321960 2164
875 3324124 1211
876 3325335 3861
878 3329196 1662
879 3330858 3437
880 3334295 2803
881 3337098 6290
883 3343388 1804
884 3345192 6752
885 3351944 3671
886 3355615 10432
888 3366047 4560
889 3370607 3522
890 3374129 6450
891 3380579 9636
892 3390215 1590
893 3391805 2775
894 3394580 2398
895 3396978 4557
896 3401535 8711
897 3410246 1583
898 3411829 4813
899 3416642 3326
900 3419968 3677
901 3423645 6343
902 3429988 1474
903 3431462 2671
904 3434133 2080
905 3436213 3095
906 3439308 1589
907 3440897 8501
908 3449398 3490
909 3452888 3377
910 3456265 1352
911 3457617 7902
912 3465519 8186
913 3473705 8623
914 3482328 5672
915 3488000 7405
916 3495405 7068
918 3502473 1781
919 3504254 6410
920 3510664 9022
921 3519686 3850
923 3523536 2713
924 3526249 2383
925 3528632 3847
926 3532479 4795
927 3537274 4248
929 3541522 7038
931 3548560 8474
936 3557034 8322
937 3565356 5393
939 3570749 7583
941 3578332 3447
942 3581779 2884
943 3584663 1044
944 3585707 3038
945 3588745 10585
946 3599330 7548
947 3606878 7601
948 3614479 1025
949 3615504 2953
950 3618457 1778
951 3620235 8012
952 3628247 6926
953 3635173 4046
955 3639219 9564
956 3648783 9615
957 3658398 2690
958 3661088 3778
959 3664866 5675
960 3670541 14767
961 3685308 3029
962 3688337 4440
963 3692777 7876
964 3700653 6483
965 3707136 2491
966 3709627 3850
967 3713477 3785
969 3717262 3370
970 3720632 5062
971 3725694 2224
973 3727918 1347
974 3729265 3979
975 3733244 974
976 3734218 3470
977 3737688 3284
978 3740972 3659
979 3744631 3260
980 3747891 2448
981 3750339 970
982 3751309 1245
983 3752554 8050
984 3760604 6996
985 3767600 4467
986 3772067 7281
987 3779348 979
988 3780327 3313
989 3783640 9054
990 3792694 2131
991 3794825 6279
992 3801104 6270
993 3807374 1126
994 3808500 814
995 3809314 6784
996 3816098 3565
997 3819663 2664
999 3822327 5304
1000 3827631 1299
1001 3828930 14591
1002 3843521 1091
1003 3844612 1312
1004 3845924 5230
1005 3851154 2497
1006 3853651 3084
1007 3856735 6869
1008 3863604 6201
1009 3869805 9199
1010 3879004 11692
1011 3890696 2068
1012 3892764 6497
1013 3899261 5812
1014 3905073 10025
1015 3915098 7703
1023 3922801 5972
1024 3928773 1218
1025 3929991 4930
1026 3934921 9977
1027 3944898 5499
1028 3950397 3032
1029 3953429 1985
1031 3955414 2312
1032 3957726 1815
1033 3959541 1409
1034 3960950 1489
1035 3962439 1554
1036 3963993 1628
1037 3965621 3450
1038 3969071 2540
1039 3971611 15268
1040 3986879 3296
1041 3990175 7963
1042 3998138 3669
1043 4001807 3419
1044 4005226 6145
1045 4011371 2545
1046 4013916 3679
1047 4017595 2750
1048 4020345 9356
1049 4029701 1373
1052 4031074 4966
1053 4036040 1391
1054 4037431 1687
1055 4039118 1825
1056 4040943 2864
1057 4043807 8158
1058 4051965 7509
1059 4059474 3479
1060 4062953 9740
1061 4072693 1634
1062 4074327 941
1063 4075268 1644
1064 4076912 4122
1066 4081034 1014
1067 4082048 15082
1069 4097130 6499
1070 4103629 3476
1071 4107105 3487
1072 4110592 1205
1073 4111797 4782
1074 4116579 751
1075 4117330 488
1076 4117818 7780
1077 4125598 2848
1078 4128446 3618
1079 4132064 2724
1080 4134788 1202
1081 4135990 982
1082 4136972 2134
1086 4139106 11852
1087 4150958 5346
1088 4156304 5889
1089 4162193 1755
1091 4163948 22660
1092 4186608 1496
1093 4188104 6610
1094 4194714 6403
1095 4201117 9567
1096 4210684 1619
1097 4212303 3765
1098 4216068 2089
1099 4218157 1607
1101 4219764 2804
1102 4222568 931
1103 4223499 1108
1104 4224607 15561
1105 4240168 6416
1106 4246584 13947
1107 4260531 720
1109 4261251 2035
1110 4263286 2592
1111 4265878 2768
1112 4268646 1761
1113 4270407 20047
1114 4290454 9022
1115 4299476 3555
1116 4303031 3537
1117 4306568 3378
1119 4309946 3345
1120 4313291 413
1121 4313704 2530
1122 4316234 2892
1125 4319126 4091
1127 4323217 2952
1128 4326169 912
1131 4327081 3829
1133 4330910 4197
1134 4335107 7384
1135 4342491 9314
1136 4351805 19666
1137 4371471 933
1138 4372404 599
1139 4373003 2307
1140 4375310 1597
1141 4376907 4948
1142 4381855 3298
1143 4385153 4031
1144 4389184 2483
1145 4391667 4574
1146 4396241 1127
1147 4397368 1986
1148 4399354 652
1149 4400006 404
1150 4400410 9902
1151 4410312 2283
1152 4412595 836
1153 4413431 3525
1154 4416956 914
1155 4417870 2568
1156 4420438 3106
1157 4423544 313
1158 4423857 7197
1159 4431054 19014
1160 4450068 5685
1161 4455753 1285
1162 4457038 2162
1163 4459200 2330
1164 4461530 2591
1168 4464121 3630
1170 4467751 2341
1171 4470092 22078
1172 4492170 835
1173 4493005 378
1174 4493383 1134
1175 4494517 3827
1176 4498344 1118
1177 4499462 3521
1178 4502983 3233
1179 4506216 1560
1180 4507776 1329
1181 4509105 1999
1182 4511104 2140
1184 4513244 1296
1185 4514540 3878
1186 4518418 535
1187 4518953 6453
1188 4525406 2557
1189 4527963 3655
1190 4531618 803
1191 4532421 1254
1192 4533675 2400
1193 4536075 672
1194 4536747 771
1195 4537518 5000
1196 4542518 1941
1197 4544459 1547
1198 4546006 2546
1199 4548552 1993
1200 4550545 3738
1201 4554283 928
1202 4555211 1193
1203 4556404 1912
1204 4558316 1424
1205 4559740 3797
1206 4563537 5704
1207 4569241 2226
1208 4571467 2888
1209 4574355 1490
1210 4575845 5736
1211 4581581 2644
1212 4584225 1273
1213 4585498 1251
1214 4586749 1320
1215 4588069 7941
1216 4596010 1698
1217 4597708 2816
1218 4600524 1228
1219 4601752 1416
1220 4603168 5110
1221 4608278 3027
1222 4611305 1282
1223 4612587 2774
1224 4615361 1429
1225 4616790 915
1226 4617705 2761
1227 4620466 1480
1228 4621946 893
1229 4622839 2986
1230 4625825 1208
1231 4627033 8765
1232 4635798 2594
1233 4638392 1610
1234 4640002 2220
1235 4642222 1976
1236 4644198 6239
1237 4650437 2064
1238 4652501 1552
1239 4654053 3133
1240 4657186 4045
1241 4661231 2669
1242 4663900 2868
1243 4666768 1022
1244 4667790 1404
1245 4669194 5491
1247 4674685 3604
1248 4678289 2066
1249 4680355 5794
1250 4686149 6766
1251 4692915 1206
1252 4694121 1505
1253 4695626 342
1254 4695968 2184
1256 4698152 2931
1257 4701083 1205
1259 4702288 907
1260 4703195 1853
1261 4705048 2952
1262 4708000 6871
1263 4714871 2646
1264 4717517 1548
1265 4719065 1753
1266 4720818 1690
1268 4722508 8944
1269 4731452 5595
1270 4737047 5653
1271 4742700 5470
1272 4748170 6727
1273 4754897 2058
1274 4756955 19441
1275 4776396 7665
1276 4784061 1804
1277 4785865 1222
1278 4787087 3020
1279 4790107 1842
1280 4791949 2677
1281 4794626 4159
1282 4798785 1397
1283 4800182 579
1284 4800761 6556
1285 4807317 2400
1286 4809717 1813
1287 4811530 3331
1288 4814861 1873
1289 4816734 13743
1290 4830477 526
1291 4831003 1624
1292 4832627 3015
1293 4835642 2352
1294 4837994 2816
1295 4840810 18358
1296 4859168 775
1297 4859943 1089
1298 4861032 2932
1299 4863964 4404
1300 4868368 9672
1301 4878040 2184
1302 4880224 3159
1303 4883383 2094
1304 4885477 2275
1305 4887752 1888
1306 4889640 1768
1307 4891408 5368
1309 4896776 2495
1310 4899271 3406
1311 4902677 4770
1312 4907447 3721
1313 4911168 3374
1314 4914542 15482
1315 4930024 4138
1316 4934162 3591
1317 4937753 10151
1318 4947904 1676
1319 4949580 1497
1320 4951077 5862
1321 4956939 10954
1322 4967893 5248
1323 4973141 3850
1324 4976991 2193
1326 4979184 662
1327 4979846 1528
1328 4981374 4647
1329 4986021 2733
1330 4988754 1949
1331 4990703 8789
1332 4999492 6269
1333 5005761 5189
1334 5010950 1970
1335 5012920 6472
1336 5019392 2966
1337 5022358 2936
1338 5025294 7508
1339 5032802 1694
1340 5034496 2114
1341 5036610 2589
1342 5039199 1696
1345 5040895 7612
1346 5048507 3378
1347 5051885 3035
1348 5054920 1897
1349 5056817 5572
1350 5062389 8183
1351 5070572 3205
1352 5073777 575
1353 5074352 3654
1354 5078006 5121
1355 5083127 6907
1356 5090034 919
1357 5090953 2361
1358 5093314 4366
1359 5097680 3550
1360 5101230 2903
1361 5104133 5624
1362 5109757 5086
1363 5114843 7352
1364 5122195 1122
1365 5123317 3937
1366 5127254 1345
1368 5128599 3291
1369 5131890 4380
1370 5136270 4874
1371 5141144 2343
1372 5143487 6077
1373 5149564 2277
1374 5151841 1706
1375 5153547 15310
1377 5168857 5391
1378 5174248 1369
1379 5175617 5694
1380 5181311 1391
1383 5182702 4607
1384 5187309 9766
1385 5197075 1729
1386 5198804 3475
1389 5202279 3907
1390 5206186 7894
1391 5214080 13777
1392 5227857 3795
1393 5231652 14089
1395 5245741 462
1396 5246203 3153
1397 5249356 2101
1398 5251457 10184
1399 5261641 1117
1400 5262758 1333
1401 5264091 5172
1402 5269263 2523
1403 5271786 6645
1404 5278431 7816
1405 5286247 1408
1406 5287655 1762
1407 5289417 2236
1408 5291653 3404
1409 5295057 1948
1410 5297005 2092
1411 5299097 6039
1412 5305136 2064
1413 5307200 1447
1414 5308647 1097
1415 5309744 3168
1416 5312912 6305
1417 5319217 1974
1418 5321191 2382
1419 5323573 2599
1420 5326172 2603
1421 5328775 3593
1422 5332368 1403
1423 5333771 8486
1424 5342257 3900
1425 5346157 1470
1426 5347627 10436
1427 5358063 4090
1428 5362153 7193
1430 5369346 3350
1431 5372696 6486
1432 5379182 4363
1433 5383545 4652
1434 5388197 2984
1435 5391181 1311
1436 5392492 3064
1437 5395556 1947
1438 5397503 1660
1439 5399163 1706
1440 5400869 3344
1441 5404213 2055
1442 5406268 2120
1443 5408388 974
1444 5409362 1884
1445 5411246 3948
1446 5415194 2189
1447 5417383 5389
1448 5422772 1735
1449 5424507 1887
1450 5426394 2535
1451 5428929 2185
1453 5431114 2177
1454 5433291 1784
1455 5435075 2374
1457 5437449 4945
1459 5442394 13666
1460 5456060 5363
1461 5461423 967
1462 5462390 14496
1463 5476886 1845
1464 5478731 1596
1465 5480327 1086
1466 5481413 1508
1467 5482921 1755
1468 5484676 6069
1469 5490745 2979
1470 5493724 3069
1471 5496793 2377
1472 5499170 1945
1473 5501115 2841
1474 5503956 5394
1475 5509350 15383
1476 5524733 7230
1477 5531963 3346
1478 5535309 3225
1479 5538534 2531
1480 5541065 2951
1481 5544016 1333
1482 5545349 2288
1483 5547637 5264
1484 5552901 1602
1485 5554503 1287
1487 5555790 1981
1489 5557771 2594
1491 5560365 1486
1493 5561851 1385
1494 5563236 2481
1495 5565717 5125
1496 5570842 7818
1497 5578660 5312
1498 5583972 11001
1499 5594973 1826
1500 5596799 7261
1501 5604060 3682
1502 5607742 7920
1503 5615662 472
1507 5616134 3873
1508 5620007 743
1509 5620750 865
1510 5621615 5666
1511 5627281 1476
1512 5628757 2132
1513 5630889 2612
1514 5633501 3660
1515 5637161 3264
1516 5640425 2080
1517 5642505 4820
1518 5647325 10136
1519 5657461 581
1520 5658042 3158
1521 5661200 3447
1522 5664647 5308
1523 5669955 3757
1525 5673712 9850
1526 5683562 2069
1527 5685631 1625
1528 5687256 3117
1529 5690373 5574
1530 5695947 3662
1531 5699609 1976
1532 5701585 4388
1533 5705973 1358
1534 5707331 9447
1535 5716778 4570
1536 5721348 2575
1537 5723923 3569
1538 5727492 1797
1539 5729289 1477
1540 5730766 1499
1541 5732265 4710
1542 5736975 2885
1543 5739860 8553
1544 5748413 7769
1545 5756182 5300
1546 5761482 3035
1547 5764517 7118
1548 5771635 1188
1549 5772823 2795
1550 5775618 2582
1551 5778200 1942
1553 5780142 518
1554 5780660 5875
1555 5786535 511
1556 5787046 2067
1557 5789113 6619
1558 5795732 5874
1559 5801606 2512
1560 5804118 3066
1561 5807184 8933
1562 5816117 3608
1564 5819725 3032
1565 5822757 8948
1566 5831705 4032
1567 5835737 3385
1568 5839122 3630
1569 5842752 1459
1570 5844211 4474
1571 5848685 1014
1572 5849699 1768
1573 5851467 5588
1574 5857055 2087
1575 5859142 1788
1576 5860930 15846
1577 5876776 5925
1578 5882701 2246
1579 5884947 2610
1580 5887557 5395
1581 5892952 3914
1582 5896866 13763
1583 5910629 3818
1584 5914447 1841
1585 5916288 3631
1586 5919919 6586
1587 5926505 2953
1588 5929458 557
1589 5930015 4680
1590 5934695 4548
1591 5939243 2702
1592 5941945 4735
1593 5946680 2150
1594 5948830 732
1595 5949562 655
1596 5950217 646
1597 5950863 669
1599 5951532 689
1600 5952221 667
1602 5952888 624
1604 5953512 642
1606 5954154 705
1607 5954859 673
1609 5955532 619
1614 5956151 620
1615 5956771 640
1616 5957411 633
1617 5958044 643
1618 5958687 637
1620 5959324 689
1623 5960013 652
1624 5960665 648
1625 5961313 667
1626 5961980 649
1628 5962629 687
1631 5963316 684
1633 5964000 685
1635 5964685 662
1638 5965347 650
1640 5965997 658
1644 5966655 652
1645 5967307 640
1647 5967947 640
1650 5968587 688
1652 5969275 674
1653 5969949 654
1656 5970603 650
1658 5971253 652
1659 5971905 689
1660 5972594 624
1663 5973218 650
1666 5973868 652
1667 5974520 670
1674 5975190 630
1675 5975820 659
1676 5976479 642
1678 5977121 641
1679 5977762 628
1681 5978390 636
1682 5979026 653
1683 5979679 637
1684 5980316 691
1686 5981007 645
1689 5981652 645
1691 5982297 650
1692 5982947 648
1693 5983595 670
1694 5984265 651
1697 5984916 675
1703 5985591 669
1707 5986260 648
1708 5986908 642
1711 5987550 641
1712 5988191 653
1715 5988844 645
1716 5989489 640
1732 5990129 654
1736 5990783 700
1738 5991483 633
1740 5992116 653
1741 5992769 652
1743 5993421 689
1751 5994110 700
1752 5994810 648
1754 5995458 645
1756 5996103 638
1757 5996741 642
1758 5997383 639
1759 5998022 671
1760 5998693 651
1761 5999344 628
1763 5999972 630
1764 6000602 642
1765 6001244 641
1766 6001885 670
